,a01,stime_h_xxa,stime_m_xxa,res_id_xxa,consent_xxa,xxa_slno,xxa_pid,xxa_mid,xxa_01,xxa_02,xxa_03,xxa_04,xxa_05,xxa_06,xxa_07,xxa_08,xxa_09,xxa_10,xxa_11,xxa_12,xxa_13,xxa_14,xxa_15a,xxa_15b,xxa_15c,xxa_16,xxa_17a,xxa_17b,xxa_17c,xxa_18a,xxa_18b,xxa_18c,etime_h_xxa,etime_m_xxa,flag,hhid2,hh_type,round
4884,4654.0,9.0,6.0,4.0,Yes,1,81.0,2.0,25.0,12.0,Completed class V,Completed class V,Completed class V,Completed class V,15.0,Never attended school,Never attended school,Yes,Physically/mentally challenged,No,3.0,2.0,0.0,40000.0,0.0,1500000.0,0.0,30000.0,0.0,Thought the groom was very good and they might not get such,,,9.0,14.0,,4654,BIHS households,Round 3 (2018-19)
4885,4656.0,8.0,45.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,46.0,,4656,BIHS households,Round 3 (2018-19)
4886,4657.0,9.0,23.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,26.0,,4657,BIHS households,Round 3 (2018-19)
4887,4658.0,10.0,3.0,2.0,Yes,1,81.0,4.0,25.0,13.0,Completed class VIII,Completed class VIII,Completed class V,Completed class V,20.0,Completed class V,Never attended school,Yes,Small trader (roadside stand or stall),Yes,2.0,1.0,0.0,50000.0,100000.0,200000.0,0.0,100000.0,0.0,Not applicable; she was married after turning 18,,,10.0,10.0,,4658,BIHS households,Round 3 (2018-19)
4888,4659.0,9.0,9.0,1.0,Yes,1,81.0,2.0,30.0,12.0,Completed class V,Completed class V,Completed class V,Completed class V,18.0,Never attended school,Never attended school,No,,Yes,1.0,1.0,30000.0,0.0,1200.0,50000.0,0.0,300.0,0.0,Not applicable; she was married after turning 18,,,9.0,12.0,,4659,BIHS households,Round 3 (2018-19)
4889,4660.0,9.0,10.0,1.0,Yes,1,81.0,2.0,20.0,13.0,Completed class IX,Completed class IX,Completed class VIII,Completed class VIII,15.0,Completed class II,Completed class V,No,,Yes,1.0,2.0,15000.0,0.0,0.0,Don?t know,Don?t know,Don?t know,Don?t know,"If the girl gets older, then parents might have to pay highe","Economic condition was poor to support her (food, education,",,9.0,15.0,,4660,BIHS households,Round 3 (2018-19)
4890,4661.0,9.0,28.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,28.0,,4661,BIHS and additional hhs for FTF,Round 3 (2018-19)
4891,4662.0,9.0,28.0,2.0,Yes,1,81.0,3.0,22.0,13.0,SSC/ Dakhil,SSC/ Dakhil,Completed class IX,Completed class IX,16.0,Never attended school,Never attended school,Yes,Working own farm (crop),Yes,1.0,1.0,5000.0,0.0,20000.0,200000.0,Don?t know,Don?t know,Don?t know,Thought the groom was very good and they might not get such,,,9.0,40.0,,4662,BIHS and additional hhs for FTF,Round 3 (2018-19)
4892,4663.1,13.0,32.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,33.0,,4663.1,BIHS and additional hhs for FTF,Round 3 (2018-19)
4893,4663.2,8.0,45.0,7.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,46.0,,4663.2,BIHS and additional hhs for FTF,Round 3 (2018-19)
4894,4665.0,15.0,1.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,,4665,BIHS and additional hhs for FTF,Round 3 (2018-19)
4895,4667.1,11.0,0.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,,4667.1,BIHS and additional hhs for FTF,Round 3 (2018-19)
4896,4667.2,9.0,59.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,,4667.2,BIHS and additional hhs for FTF,Round 3 (2018-19)
4897,4668.0,14.0,31.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,32.0,,4668,BIHS and additional hhs for FTF,Round 3 (2018-19)
4898,4669.0,9.0,29.0,2.0,Yes,1,81.0,4.0,30.0,13.0,BA/BSC Honours/Fazil,HSC/Alim,MA/MSC and above Kamil,MA/MSC and above Kamil,23.0,Completed class VIII,Completed class II,Yes,Government/ parastatal,Yes,1.0,1.0,10000.0,36000.0,15000.0,70000.0,0.0,6000.0,15000.0,Not applicable; she was married after turning 18,,,9.0,42.0,,4669,BIHS and additional hhs for FTF,Round 3 (2018-19)
4899,4670.0,9.0,25.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,26.0,,4670,BIHS and additional hhs for FTF,Round 3 (2018-19)
4900,4671.0,9.0,24.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,24.0,,4671,BIHS and additional hhs for FTF,Round 3 (2018-19)
4901,4672.0,16.0,1.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,2.0,,4672,BIHS and additional hhs for FTF,Round 3 (2018-19)
4902,4673.0,9.0,42.0,2.0,Yes,1,81.0,3.0,30.0,13.0,HSC/Alim,HSC/Alim,SSC/ Dakhil,SSC/ Dakhil,21.0,Never attended school,Completed class V,Yes,Working own farm (crop),Yes,0.0,5.0,0.0,15000.0,0.0,100000.0,0.0,0.0,0.0,Not applicable; she was married after turning 18,,,9.0,49.0,,4673,BIHS and additional hhs for FTF,Round 3 (2018-19)
4903,4674.0,14.0,1.0,2.0,Yes,1,81.0,3.0,24.0,13.0,MA/MSC and above Kamil,HSC/Alim,MA/MSC and above Kamil,HSC/Alim,23.0,SSC/ Dakhil,Completed class VII,Yes,Service (private sector ),Yes,1.0,3.0,0.0,25000.0,20000.0,60000.0,0.0,30000.0,5000.0,Not applicable; she was married after turning 18,,,14.0,9.0,,4674,BIHS and additional hhs for FTF,Round 3 (2018-19)
4904,4675.0,14.0,21.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,22.0,,4675,BIHS and additional hhs for FTF,Round 3 (2018-19)
4905,4676.0,11.0,35.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,35.0,,4676,BIHS and additional hhs for FTF,Round 3 (2018-19)
4906,4677.0,9.0,29.0,4.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,30.0,,4677,BIHS and additional hhs for FTF,Round 3 (2018-19)
4907,4678.0,9.0,10.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,,4678,BIHS and additional hhs for FTF,Round 3 (2018-19)
4908,4679.0,9.0,50.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,50.0,,4679,BIHS and additional hhs for FTF,Round 3 (2018-19)
4909,4680.0,9.0,22.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,23.0,,4680,BIHS and additional hhs for FTF,Round 3 (2018-19)
4910,4681.0,8.0,49.0,4.0,Yes,1,81.0,6.0,27.0,13.0,SSC/ Dakhil,SSC/ Dakhil,BA/BSC Honours/Fazil,BA/BSC Honours/Fazil,19.0,BA/BSC Honours/Fazil,Completed class VII,Yes,Scavenger,Yes,1.0,1.0,200000.0,150000.0,100000.0,100000.0,0.0,0.0,0.0,Not applicable; she was married after turning 18,,,8.0,58.0,,4681,BIHS and additional hhs for FTF,Round 3 (2018-19)
4911,4682.0,9.0,28.0,4.0,Yes,1,81.0,,18.0,12.0,Completed class III,Completed class III,SSC/ Dakhil,SSC/ Dakhil,14.0,Completed class VIII,Never attended school,Yes,Working own farm (crop),Yes,4.0,2.0,0.0,0.0,0.0,5001.0,0.0,0.0,0.0,Marriage proposals were coming for her,,,9.0,33.0,No memeber id in HH roster(bihs-r-1) but information collect,4682,BIHS and additional hhs for FTF,Round 3 (2018-19)
4912,4683.0,8.0,55.0,3.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,55.0,,4683,BIHS and additional hhs for FTF,Round 3 (2018-19)
4913,4685.0,15.0,20.0,3.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,21.0,,4685,BIHS and additional hhs for FTF,Round 3 (2018-19)
4914,4686.0,9.0,42.0,2.0,Yes,1,81.0,3.0,28.0,12.0,Completed class VIII,Completed class VIII,Completed class IX,Completed class IX,15.0,Completed class VIII,SSC/ Dakhil,Yes,Agricultural day labor,Yes,0.0,2.0,20000.0,25000.0,0.0,Don?t know,Not applicable,Not applicable,Not applicable,"Economic condition was poor to support her (food, education,",Thought the groom was very good and they might not get such,,9.0,50.0,,4686,BIHS and additional hhs for FTF,Round 3 (2018-19)
4915,4687.0,8.0,54.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,55.0,,4687,BIHS and additional hhs for FTF,Round 3 (2018-19)
4916,4688.0,9.0,19.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,20.0,,4688,BIHS and additional hhs for FTF,Round 3 (2018-19)
4917,4689.0,14.0,13.0,4.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,,4689,BIHS and additional hhs for FTF,Round 3 (2018-19)
4918,4690.0,9.0,5.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.0,,4690,BIHS and additional hhs for FTF,Round 3 (2018-19)
4919,4691.0,8.0,45.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,46.0,,4691,BIHS and additional hhs for FTF,Round 3 (2018-19)
4920,4692.0,9.0,11.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,,4692,BIHS and additional hhs for FTF,Round 3 (2018-19)
4921,4693.0,12.0,52.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,53.0,,4693,BIHS and additional hhs for FTF,Round 3 (2018-19)
4922,4694.1,8.0,42.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,43.0,,4694.1,BIHS and additional hhs for FTF,Round 3 (2018-19)
4923,4694.2,16.0,15.0,7.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,4694.2,BIHS and additional hhs for FTF,Round 3 (2018-19)
4924,4695.0,8.0,56.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,56.0,,4695,BIHS and additional hhs for FTF,Round 3 (2018-19)
4925,4696.0,13.0,18.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,19.0,,4696,BIHS and additional hhs for FTF,Round 3 (2018-19)
4926,4697.0,15.0,52.0,2.0,Yes,1,81.0,3.0,33.0,11.0,HSC/Alim,HSC/Alim,MA/MSC and above Kamil,MA/MSC and above Kamil,18.0,Completed class III,Completed class III,Yes,Earth work (other),Yes,1.0,1.0,0.0,0.0,0.0,49999.0,100.0,0.0,0.0,Not applicable; she was married after turning 18,,,15.0,57.0,,4697,BIHS and additional hhs for FTF,Round 3 (2018-19)
4927,4698.0,11.0,47.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,47.0,,4698,BIHS and additional hhs for FTF,Round 3 (2018-19)
4928,4699.0,16.0,57.0,3.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,58.0,,4699,BIHS and additional hhs for FTF,Round 3 (2018-19)
4929,4700.0,8.0,49.0,1.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,50.0,,4700,BIHS and additional hhs for FTF,Round 3 (2018-19)
4930,4701.0,8.0,55.0,2.0,Yes,1,81.0,4.0,25.0,12.0,SSC/ Dakhil,SSC/ Dakhil,SSC/ Dakhil,SSC/ Dakhil,16.0,Completed class IV,Completed class IV,Yes,Medium trader (shop or small store),Yes,1.0,1.0,0.0,0.0,30000.0,25000.0,500.0,0.0,0.0,Thought the groom was very good and they might not get such,,,9.0,12.0,,4701,BIHS and additional hhs for FTF,Round 3 (2018-19)
4931,4702.0,8.0,51.0,2.0,Yes,1,81.0,4.0,21.0,13.0,Completed class VII,Completed class VII,SSC/ Dakhil,SSC/ Dakhil,15.0,Completed class VIII,Completed class V,Yes,Teacher(Non GoB Primary school),Yes,1.0,4.0,0.0,0.0,130000.0,160000.0,0.0,0.0,0.0,Thought the groom was very good and they might not get such,,,8.0,59.0,,4702,BIHS and additional hhs for FTF,Round 3 (2018-19)
4932,4703.0,13.0,26.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,26.0,,4703,BIHS and additional hhs for FTF,Round 3 (2018-19)
4933,4704.0,9.0,25.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,36.0,,4704,BIHS and additional hhs for FTF,Round 3 (2018-19)
4934,4705.0,9.0,45.0,2.0,Yes,1,81.0,4.0,25.0,12.0,Completed class V,Completed class V,Completed class IV,Completed class IV,14.0,Never attended school,Never attended school,Yes,Earth work (other),Yes,4.0,1.0,0.0,0.0,0.0,4999.0,0.0,0.0,0.0,Out of fear of harassment by boys/men,,,9.0,48.0,,4705,BIHS and additional hhs for FTF,Round 3 (2018-19)
4935,4706.0,9.0,47.0,4.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,47.0,,4706,BIHS and additional hhs for FTF,Round 3 (2018-19)
4936,4707.0,15.0,29.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,32.0,,4707,BIHS and additional hhs for FTF,Round 3 (2018-19)
4937,4708.1,16.0,11.0,2.0,Yes,1,81.0,5.0,24.0,13.0,Completed class VII,Completed class VII,Completed class VII,Completed class VII,14.0,Never attended school,Completed class V,Yes,Other wage labor (specify),Yes,2.0,2.0,0.0,0.0,25000.0,40000.0,0.0,0.0,0.0,Marriage proposals were coming for her,,,16.0,19.0,,4708.1,BIHS and additional hhs for FTF,Round 3 (2018-19)
4938,4708.2,13.0,43.0,7.0,Yes,1,81.0,3.0,23.0,13.0,SSC/ Dakhil,Completed class IX,Completed class III,Completed class III,15.0,Never attended school,Completed class V,Yes,Other wage labor (specify),Yes,2.0,2.0,0.0,0.0,14000.0,Don?t know,0.0,0.0,0.0,The girl herself wanted to marry,,,13.0,55.0,,4708.2,BIHS and additional hhs for FTF,Round 3 (2018-19)
4939,4708.2,,,7.0,Yes,2,82.0,5.0,24.0,13.0,Completed class VII,Completed class VII,Completed class VII,Completed class VII,14.0,Never attended school,Completed class V,Yes,Other wage labor (specify),Yes,2.0,2.0,0.0,0.0,25000.0,40000.0,0.0,0.0,0.0,Marriage proposals were coming for her,,,,,,4708.2,BIHS and additional hhs for FTF,Round 3 (2018-19)
4940,4709.0,10.0,24.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,24.0,,4709,BIHS and additional hhs for FTF,Round 3 (2018-19)
4941,4710.0,9.0,22.0,1.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,22.0,,4710,BIHS and additional hhs for FTF,Round 3 (2018-19)
4942,4711.0,16.0,6.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,7.0,,4711,BIHS and additional hhs for FTF,Round 3 (2018-19)
4943,4712.0,9.0,7.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,,4712,BIHS and additional hhs for FTF,Round 3 (2018-19)
4944,4713.0,15.0,57.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,58.0,,4713,BIHS and additional hhs for FTF,Round 3 (2018-19)
4945,4714.0,8.0,49.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,50.0,,4714,BIHS and additional hhs for FTF,Round 3 (2018-19)
4946,4715.0,9.0,25.0,2.0,Yes,1,81.0,5.0,26.0,17.0,Completed class IX,Completed class IX,SSC/ Dakhil,SSC/ Dakhil,17.0,Completed class IX,Completed class V,Yes,Working own farm (crop),Yes,2.0,1.0,100000.0,22000.0,0.0,110000.0,Don?t know,Don?t know,Don?t know,Thought the groom was very good and they might not get such,,,9.0,30.0,,4715,BIHS and additional hhs for FTF,Round 3 (2018-19)
4947,4716.0,11.0,39.0,6.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,40.0,,4716,BIHS and additional hhs for FTF,Round 3 (2018-19)
4948,4717.0,16.0,20.0,2.0,Yes,1,81.0,4.0,22.0,12.0,Completed class VIII,Completed class VIII,Completed class VIII,Completed class VIII,16.0,Never attended school,Never attended school,Yes,Working own farm (crop),Yes,1.0,3.0,0.0,18000.0,40000.0,35000.0,15000.0,0.0,0.0,"If the girl gets older, then parents might have to pay highe",Out of fear of harassment by boys/men,,16.0,44.0,,4717,BIHS and additional hhs for FTF,Round 3 (2018-19)
4949,4718.0,9.0,25.0,4.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,26.0,,4718,BIHS and additional hhs for FTF,Round 3 (2018-19)
4950,4719.0,9.0,42.0,2.0,Yes,1,81.0,,22.0,15.0,SSC/ Dakhil,SSC/ Dakhil,Completed class V,Completed class V,20.0,Completed class V,Completed class IV,Yes,Fisherman (using non owned/not leased water body),Yes,1.0,2.0,0.0,0.0,0.0,49900.0,0.0,0.0,0.0,"Economic condition was poor to support her (food, education,",,,9.0,56.0,No memeber id in HH roster(bihs-r-1) but information collect,4719,BIHS and additional hhs for FTF,Round 3 (2018-19)
4951,4720.0,11.0,0.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,,4720,BIHS and additional hhs for FTF,Round 3 (2018-19)
4952,4721.0,14.0,19.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,19.0,,4721,BIHS households,Round 3 (2018-19)
4953,4723.0,8.0,29.0,2.0,Yes,1,81.0,6.0,22.0,13.0,Completed class VIII,Completed class VIII,Completed class IX,Completed class IX,15.0,Never attended school,Never attended school,Yes,Fisherman (using non owned/not leased water body),Yes,4.0,1.0,5000.0,25000.0,8000.0,150000.0,0.0,0.0,0.0,Marriage proposals were coming for her,Thought the groom was very good and they might not get such,,8.0,35.0,,4723,BIHS households,Round 3 (2018-19)
4954,4724.0,8.0,37.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,37.0,,4724,BIHS households,Round 3 (2018-19)
4955,4726.0,8.0,37.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,37.0,,4726,BIHS households,Round 3 (2018-19)
4956,4727.0,8.0,32.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,32.0,,4727,BIHS households,Round 3 (2018-19)
4957,4728.0,8.0,23.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,21.0,,4728,BIHS households,Round 3 (2018-19)
4958,4729.0,8.0,27.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,27.0,,4729,BIHS households,Round 3 (2018-19)
4959,4730.0,8.0,52.0,2.0,Yes,1,81.0,5.0,23.0,13.0,Completed class VIII,Completed class VIII,Completed class III,Completed class III,20.0,Never attended school,Never attended school,Yes,Share cropper/tenant,Yes,2.0,5.0,50000.0,0.0,10000.0,100000.0,0.0,500.0,0.0,Not applicable; she was married after turning 18,,,9.0,16.0,,4730,BIHS households,Round 3 (2018-19)
4960,4730.0,,,2.0,Yes,2,82.0,7.0,25.0,12.0,Completed class V,Completed class V,Completed class VIII,Completed class VIII,18.0,Never attended school,Never attended school,Yes,Share cropper/tenant,Yes,2.0,5.0,55000.0,20000.0,15000.0,150000.0,0.0,1000.0,0.0,Not applicable; she was married after turning 18,,,,,,4730,BIHS households,Round 3 (2018-19)
4961,4730.0,,,2.0,Yes,3,83.0,8.0,25.0,13.0,Completed class VII,Completed class VII,Completed class VIII,Completed class VIII,17.0,Never attended school,Never attended school,Yes,Share cropper/tenant,Yes,2.0,5.0,30000.0,25000.0,1500.0,1500000.0,0.0,0.0,0.0,Marriage proposals were coming for her,Out of fear of harassment by boys/men,,,,,4730,BIHS households,Round 3 (2018-19)
4962,4732.0,8.0,29.0,2.0,Yes,1,81.0,4.0,22.0,12.0,Completed class VIII,Completed class VIII,HSC/Alim,SSC/ Dakhil,14.0,Never attended school,Never attended school,Yes,Fisherman (using non owned/not leased water body),Yes,2.0,1.0,80000.0,0.0,25000.0,10000.0,0.0,0.0,0.0,Marriage proposals were coming for her,,,8.0,38.0,,4732,BIHS households,Round 3 (2018-19)
4963,4733.0,8.0,36.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,36.0,,4733,BIHS households,Round 3 (2018-19)
4964,4734.0,8.0,25.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,26.0,,4734,BIHS households,Round 3 (2018-19)
4965,4735.0,8.0,17.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,17.0,,4735,BIHS households,Round 3 (2018-19)
4966,4736.0,14.0,48.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,49.0,,4736,BIHS households,Round 3 (2018-19)
4967,4737.0,9.0,17.0,2.0,Yes,1,81.0,3.0,21.0,12.0,Completed class VI,Completed class VI,Never attended school,Never attended school,15.0,Never attended school,Never attended school,Yes,Fisherman (using non owned/not leased water body),Yes,1.0,2.0,15000.0,10000.0,3000.0,60000.0,Don?t know,Don?t know,Don?t know,"Economic condition was poor to support her (food, education,",,,9.0,22.0,,4737,BIHS households,Round 3 (2018-19)
4968,4738.0,8.0,24.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,24.0,,4738,BIHS households,Round 3 (2018-19)
4969,4739.0,8.0,39.0,2.0,Yes,1,81.0,4.0,21.0,13.0,Completed class VII,Completed class VII,Completed class V,Completed class V,18.0,Never attended school,Never attended school,Yes,Working own farm (crop),Yes,1.0,1.0,650000.0,10000.0,25000.0,150000.0,0.0,0.0,0.0,Not applicable; she was married after turning 18,,,8.0,46.0,,4739,BIHS households,Round 3 (2018-19)
4970,4740.1,13.0,24.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,24.0,,4740.1,BIHS households,Round 3 (2018-19)
4971,4740.2,8.0,36.0,5.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,36.0,,4740.2,BIHS households,Round 3 (2018-19)
4972,4741.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4741,BIHS households,Round 3 (2018-19)
4973,4742.0,8.0,31.0,2.0,Yes,1,81.0,3.0,23.0,12.0,Completed class VI,Completed class VI,Completed class V,Completed class V,17.0,Completed class V,Never attended school,Yes,Carpenter,Yes,2.0,1.0,40000.0,20000.0,4000.0,200000.0,0.0,0.0,0.0,Thought the groom was very good and they might not get such,Marriage proposals were coming for her,,8.0,35.0,,4742,BIHS households,Round 3 (2018-19)
4974,4742.0,,,2.0,Yes,2,82.0,4.0,19.0,11.0,Completed class VI,Completed class VI,Completed class III,Completed class III,14.0,Completed class V,Never attended school,Yes,Carpenter,Yes,2.0,1.0,50000.0,15000.0,7000.0,100000.0,0.0,0.0,0.0,Thought the groom was very good and they might not get such,Marriage proposals were coming for her,,,,,4742,BIHS households,Round 3 (2018-19)
4975,4743.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4743,BIHS households,Round 3 (2018-19)
4976,4745.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4745,BIHS households,Round 3 (2018-19)
4977,4746.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4746,BIHS households,Round 3 (2018-19)
4978,4747.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4747,BIHS households,Round 3 (2018-19)
4979,4748.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4748,BIHS households,Round 3 (2018-19)
4980,4749.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4749,BIHS households,Round 3 (2018-19)
4981,4750.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4750,BIHS households,Round 3 (2018-19)
4982,4751.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4751,BIHS households,Round 3 (2018-19)
4983,4752.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4752,BIHS households,Round 3 (2018-19)
4984,4753.0,8.0,35.0,2.0,Yes,1,81.0,3.0,23.0,13.0,HSC/Alim,HSC/Alim,HSC/Alim,HSC/Alim,18.0,Never attended school,Never attended school,Yes,Other wage labor (specify),Yes,1.0,1.0,35000.0,0.0,0.0,90000.0,0.0,0.0,0.0,Not applicable; she was married after turning 18,,,8.0,42.0,,4753,BIHS households,Round 3 (2018-19)
4985,4754.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4754,BIHS households,Round 3 (2018-19)
4986,4755.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4755,BIHS households,Round 3 (2018-19)
4987,4756.0,8.0,35.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,36.0,,4756,BIHS households,Round 3 (2018-19)
4988,4757.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4757,BIHS households,Round 3 (2018-19)
4989,4758.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4758,BIHS households,Round 3 (2018-19)
4990,4759.0,0.0,,,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4759,BIHS households,Round 3 (2018-19)
4991,4761.1,8.0,56.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,56.0,,4761.1,BIHS households,Round 3 (2018-19)
4992,4761.2,8.0,36.0,4.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,37.0,,4761.2,BIHS households,Round 3 (2018-19)
4993,4762.0,13.0,57.0,2.0,Yes,1,81.0,3.0,32.0,13.0,MA/MSC and above Kamil,MA/MSC and above Kamil,MA/MSC and above Kamil,MA/MSC and above Kamil,24.0,HSC/Alim,HSC/Alim,Yes,Physically/mentally challenged,Yes,2.0,0.0,0.0,500000.0,400000.0,Don?t know,0.0,0.0,0.0,Not applicable; she was married after turning 18,,,14.0,4.0,,4762,BIHS households,Round 3 (2018-19)
4994,4764.0,8.0,6.0,2.0,Yes,1,81.0,4.0,19.0,11.0,Completed class VI,Completed class VI,Completed class IV,Completed class IV,14.0,Never attended school,Never attended school,Yes,Rickshaw/van pulling,Yes,2.0,0.0,70000.0,0.0,1500.0,100000.0,0.0,0.0,0.0,Marriage proposals were coming for her,Thought the groom was very good and they might not get such,,8.0,10.0,,4764,BIHS households,Round 3 (2018-19)
4995,4765.0,9.0,10.0,2.0,Yes,1,81.0,3.0,25.0,13.0,Completed class VIII,Completed class VIII,Completed class VI,Completed class VI,16.0,Never attended school,Never attended school,Yes,Working own farm (crop),Yes,1.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,"Economic condition was poor to support her (food, education,",Thought the groom was very good and they might not get such,,9.0,16.0,,4765,BIHS households,Round 3 (2018-19)
4996,4766.0,8.0,50.0,2.0,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,50.0,,4766,BIHS households,Round 3 (2018-19)
